ReceiptID,Barcode,ItemName,Itemcount,ItemBuyPrice,ItemSellPrice,ReceiptDate,Status,ItemEAN,OriginalSellPrice,ReceiptCashier
42,828,R.B Tienture 1.0,1.0,5.263,6.32,2023-12-09 17:33:01,1,,6.32,Caissier
42,796,R.B Oxydant 20 V 120 ML,1.0,1.504,1.96,2023-12-09 17:33:01,1,,1.96,Caissier
43,987,Couche Bébé 15-25 Confort max Actif,1.0,15.25,16.01,2023-12-09 17:35:50,1,,16.01,Caissier
43,1046,Dexel gel machine blue flower 3 L,1.0,12.389,13.63,2023-12-09 17:35:50,1,,13.63,Caissier
44,956,Liquide Vaiselle Lilas Citron 580L,1.0,2.743,3.02,2023-12-09 17:42:08,1,,3.02,Caissier
44,860,Renee Blanche Kit Coloration 7.1,1.0,5.97,7.5,2023-12-09 17:42:08,1,,7.5,Caissier
45,586,Bouteille D'huile  250 cc noir -vert,2.0,2.25,2.92,2023-12-09 17:52:56,1,,2.92,Caissier
45,1008,Protege Slip Sensation Coton,1.0,2.882,3.03,2023-12-09 17:52:56,1,,3.03,Caissier
45,601,couteau 22 cm titiz,1.0,5.39,7.01,2023-12-09 17:52:56,1,,7.01,Caissier
45,1009,Protege Slip Sensation Fraicheur,2.0,2.882,3.03,2023-12-09 17:52:56,1,,3.03,Caissier
46,1038,cachmir,1.0,0.952,1.0,2023-12-09 17:54:12,0,,1.0,Caissier
46,650,eponge biface 1510-1-,1.0,1.578,2.05,2023-12-09 17:54:12,0,,2.05,Caissier
46,47,JET 7 CIRE 40GR,1.0,1.306,1.7,2023-12-09 17:54:12,0,,1.7,Caissier
46,908,mini Boule de neige,1.0,14.0,16.0,2023-12-09 17:54:12,0,,16.0,Caissier
46,679,Eponge a recurer inox -1-,1.0,1.32,1.72,2023-12-09 17:54:12,0,,1.72,Caissier
47,746,Papier Cuisson 8M,1.0,4.282,5.14,2023-12-09 18:15:42,1,,5.14,Caissier
47,566,Gourde waterfresh 250 ml,1.0,2.419,3.14,2023-12-09 18:15:42,1,,3.14,Caissier
47,253,COLOR NATURAL 8.1 BLOND CLAIR CENDRÉ,2.0,10.514,12.62,2023-12-09 18:15:42,1,,12.62,Caissier
47,1178,my way 30 ml,1.0,10.77,14.0,2023-12-09 18:15:42,1,,14.0,Caissier
48,968,Javel Lilas Classic 3L,1.0,3.53,3.88,2023-12-09 18:17:27,1,,3.88,Caissier
49,150,NIVEA BILLE HOMME DEEP DARK WOOD 50ML,1.0,7.283,8.7,2023-12-09 18:19:14,1,,8.7,Caissier
49,98,NIVEA SHP DEEP 250ML,1.0,6.63,8.62,2023-12-09 18:19:14,1,,8.62,Caissier
49,90,NIVEA G.D BOOST 250 ML,1.0,6.929,9.01,2023-12-09 18:19:14,1,,9.01,Caissier
49,1201,212 NYC 50 ml,1.0,15.384,20.0,2023-12-09 18:19:14,1,,20.0,Caissier
49,413,KODAK  AA B2 ALKALINE,1.0,3.727,4.84,2023-12-09 18:19:14,1,,4.84,Caissier
50,1015,PH Lilas Jaune Fleuri,1.0,2.504,3.26,2023-12-09 18:19:40,1,,3.26,Caissier
51,121,NIVEA  DEO FEMME CLEAN PROTECT,2.0,9.609,11.5,2023-12-09 18:33:07,1,,11.5,Caissier
51,1111,COTONA PAPIER H *4,1.0,2.1,2.31,2023-12-09 18:33:07,1,,2.31,Caissier
51,1112,COTONA ESSUIE TOUT*2,1.0,2.1,2.31,2023-12-09 18:33:07,1,,2.31,Caissier
51,970,Javel Lilas Lavande 1.5L,1.0,2.975,3.27,2023-12-09 18:33:07,1,,3.27,Caissier
51,321,COTON PLUS DISQUES 80PIÉCES,1.0,3.511,4.56,2023-12-09 18:33:07,1,,4.56,Caissier
51,15,U.D SHP ENFANT CERISE & AMANDE 250ML,1.0,8.447,10.98,2023-12-09 18:33:07,1,,10.98,Caissier
51,992,Garnier Ultra Doux Shampo Hairfood Papaya 350ML,1.0,14.459,16.63,2023-12-09 18:33:07,1,,16.63,Caissier
51,34,U.D MASQUE HAIRFOOD PAPAYE 390 ML,1.0,18.796,21.62,2023-12-09 18:33:07,1,,21.62,Caissier
51,1113,COTONA MOUCHOIR *24,1.0,2.186,2.4,2023-12-09 18:33:07,1,,2.4,Caissier
51,1145,victoria secret intense 30 ML,1.0,10.77,14.0,2023-12-09 18:33:07,1,,14.0,Caissier
52,316,SUCRE ZINA MIEL 200GR,1.0,2.826,3.67,2023-12-09 18:34:15,1,,3.67,Caissier
53,883,Netoyant Multi-surface Carolin 650 ml,1.0,8.271,10.75,2023-12-09 18:49:10,1,,10.75,Caissier
53,195,ELSÉVE LOW SHP HUIL EXTRA 400ML,1.0,20.349,27.98,2023-12-09 18:49:10,1,,27.98,Caissier
54,96,NIVEA  SHP  2EN1 250ML,1.0,6.63,8.62,2023-12-09 19:30:29,1,,8.62,Caissier
54,85,NIVEA G.D PROTECT&CARE 250ML,1.0,6.987,9.08,2023-12-09 19:30:29,1,,9.08,Caissier
54,87,NIVEA G.D CRÈME ALOÉ 250 ML,1.0,6.929,9.01,2023-12-09 19:30:29,1,,9.01,Caissier
54,989,Lingette Bebe 72 Confort Max Avec Lid,1.0,4.29,5.15,2023-12-09 19:30:29,1,,5.15,Caissier
55,40,JET 7 SHP KERATINE VEGETALE 500ML,1.0,4.274,5.56,2023-12-09 19:34:11,1,,5.56,Caissier
56,355,LELLA DEO IRRÉRISTIBLE 150ML,1.0,3.894,5.06,2023-12-09 19:34:47,1,,5.06,Caissier
56,354,LELLA DEO SENSUELLE 150ML,1.0,3.894,5.06,2023-12-09 19:34:47,1,,5.06,Caissier
56,1140,l'interdit givenchy 10 ML,1.0,4.615,6.0,2023-12-09 19:34:47,1,,6.0,Caissier
56,1177,my way 10 ml,1.0,4.615,6.0,2023-12-09 19:34:47,1,,6.0,Caissier
57,1113,COTONA MOUCHOIR *24,1.0,2.186,2.4,2023-12-09 19:39:10,1,,2.4,Caissier
57,653,Jex eponge inox -2-,2.0,2.723,3.54,2023-12-09 19:39:10,1,,3.54,Caissier
57,986,Lingette Antibacterienne 15,1.0,1.128,1.47,2023-12-09 19:39:10,1,,1.47,Caissier
57,901,Sapin PM 30 CM,1.0,4.499,5.8,2023-12-09 19:39:10,1,,5.8,Caissier
57,1178,my way 30 ml,1.0,10.77,14.0,2023-12-09 19:39:10,1,,14.0,Caissier
57,1141,l'interdit givenchy 30 ML,1.0,10.77,14.0,2023-12-09 19:39:10,1,,14.0,Caissier
57,955,Assoup Lilas Supreme 1L,1.0,5.049,5.55,2023-12-09 19:39:10,1,,5.55,Caissier
57,946,Gel Machine Lilas Floral 3L,1.0,16.151,17.77,2023-12-09 19:39:10,1,,17.77,Caissier
58,1178,my way 30 ml,1.0,10.77,14.0,2023-12-09 19:45:49,0,,14.0,Caissier
59,1091,DEX SAVON LIQUIDE BRISES DE PROVENCE 1L,1.0,4.935,5.43,2023-12-09 19:47:05,1,,5.43,Caissier
60,621,Pince a linge super-migo 20,1.0,4.399,5.72,2023-12-09 20:14:03,1,,5.72,Caissier
61,1030,Lilas Nett Menthe,1.0,2.291,2.52,2023-12-10 08:43:01,1,,2.52,Caissier
62,39,JET 7 SHP ROSEMARY ACTIVATE 500ML,1.0,4.274,5.56,2023-12-10 08:50:21,1,,5.56,Caissier
62,784,No Limit Deo Homme Hoge Bottle,1.0,5.5,7.15,2023-12-10 08:50:21,1,,7.15,Caissier
62,1029,Lilas Nett Citron,1.0,2.291,2.52,2023-12-10 08:50:21,1,,2.52,Caissier
62,250,COLOR NATURAL 7.3 BLOND DORÉ,1.0,10.514,12.62,2023-12-10 08:50:21,1,,12.62,Caissier
63,1117,Lilas Nett,1.0,2.291,2.52,2023-12-10 09:04:39,1,,2.52,Caissier
63,131,NIVEA  DEO HOMME  DEEP ESPRESSO 200ML,1.0,9.609,11.5,2023-12-10 09:04:39,1,,11.5,Caissier
64,735,Brosse a dent Oral-B 1.2.3 inner,1.0,2.202,2.86,2023-12-10 09:14:38,1,,2.86,Caissier
64,313,DENTIFRICE CREST 3D WHITE 100ML,1.0,5.257,6.84,2023-12-10 09:14:38,1,,6.84,Caissier
65,1189,DEXEL CITRON 10 KG,1.0,24.99,27.49,2023-12-10 09:18:14,1,,27.49,Caissier
65,967,Javel Lilas Classic 1.5L,1.0,2.613,3.4,2023-12-10 09:18:14,1,,3.4,Caissier
65,673,Eponge Metal A/C poingnee 1-gm,1.0,1.634,2.12,2023-12-10 09:18:14,1,,2.12,Caissier
66,1182,hypnotic poison 50 ml,1.0,15.384,20.0,2023-12-10 09:36:29,1,,20.0,Caissier
67,571,Brosse Lave Evier Oval,1.0,1.98,2.57,2023-12-10 09:42:21,1,,2.57,Caissier
68,1210,Blue Chanel 50 ml,1.0,15.384,20.0,2023-12-10 09:43:32,1,,20.0,Caissier
68,1020,ET 2 Lilas Clean Blanc,1.0,1.849,2.4,2023-12-10 09:43:32,1,,2.4,Caissier
68,1028,Lilas Net Classic,3.0,2.291,2.52,2023-12-10 09:43:32,1,,2.52,Caissier
68,625,Savon Doxa 150 gr elegance,1.0,2.639,3.43,2023-12-10 09:43:32,1,,3.43,Caissier
68,626,Savon Doxa 150 gr white pearl,1.0,2.639,3.43,2023-12-10 09:43:32,1,,3.43,Caissier
69,137,NIVEA  DEO HOMME protect care   200ML,1.0,9.609,11.5,2023-12-10 10:02:31,1,,11.5,Caissier
69,158,NIVEA BILLE HOMME PROTECT & CARE 50ML,1.0,7.283,8.7,2023-12-10 10:02:31,1,,8.7,Caissier
69,14,U.D SHP ENFANT ABRICOT & COTON 250ML,1.0,8.447,10.98,2023-12-10 10:02:31,1,,10.98,Caissier
69,83,NIVEA G.D WATERLILY 250 ML,1.0,6.929,9.01,2023-12-10 10:02:31,1,,9.01,Caissier
69,90,NIVEA G.D BOOST 250 ML,1.0,6.929,9.01,2023-12-10 10:02:31,1,,9.01,Caissier
69,309,LPM GD  LAIT DE VANILLE 250ML,1.0,6.843,8.9,2023-12-10 10:02:31,1,,8.9,Caissier
69,267,SIMPLY VÉNUS  /// 4+1,1.0,16.66,21.66,2023-12-10 10:02:31,1,,21.66,Caissier
70,309,LPM GD  LAIT DE VANILLE 250ML,1.0,6.843,8.9,2023-12-10 10:03:19,0,,8.9,Caissier
70,137,NIVEA  DEO HOMME protect care   200ML,1.0,9.609,11.5,2023-12-10 10:03:19,0,,11.5,Caissier
70,158,NIVEA BILLE HOMME PROTECT & CARE 50ML,1.0,7.283,8.7,2023-12-10 10:03:19,0,,8.7,Caissier
70,90,NIVEA G.D BOOST 250 ML,1.0,6.929,9.01,2023-12-10 10:03:19,0,,9.01,Caissier
70,14,U.D SHP ENFANT ABRICOT & COTON 250ML,1.0,8.447,10.98,2023-12-10 10:03:19,0,,10.98,Caissier
70,83,NIVEA G.D WATERLILY 250 ML,1.0,6.929,9.01,2023-12-10 10:03:19,0,,9.01,Caissier
70,267,SIMPLY VÉNUS  /// 4+1,1.0,16.66,21.66,2023-12-10 10:03:19,0,,21.66,Caissier
71,583,Bouteille D'huile 1000 mc Noir-BLANC,1.0,4.501,5.85,2023-12-10 10:20:37,1,,5.85,Caissier
71,586,Bouteille D'huile  250 cc noir -vert,1.0,2.25,2.92,2023-12-10 10:20:37,1,,2.92,Caissier
72,1038,cachmir,1.0,0.952,1.0,2023-12-10 10:24:28,0,,1.0,Caissier
72,650,eponge biface 1510-1-,1.0,1.578,2.05,2023-12-10 10:24:28,0,,2.05,Caissier
72,908,mini Boule de neige,1.0,14.0,16.0,2023-12-10 10:24:28,0,,16.0,Caissier
72,679,Eponge a recurer inox -1-,1.0,1.32,1.72,2023-12-10 10:24:28,0,,1.72,Caissier
72,47,JET 7 CIRE 40GR,1.0,1.306,1.7,2023-12-10 10:24:28,0,,1.7,Caissier
73,651,eponge a recurer inox 2+1 gratuit,1.0,2.585,3.36,2023-12-10 10:46:15,1,,3.36,Caissier
74,1028,Lilas Net Classic,1.0,2.291,2.52,2023-12-10 10:59:08,1,,2.52,Caissier
74,338,ELEGANCE GEL ROSE 100 GR,1.0,1.618,2.1,2023-12-10 10:59:08,1,,2.1,Caissier
75,795,R.B Masque Nutritif 500 ml,1.0,9.468,12.31,2023-12-10 11:05:23,0,,12.31,Caissier
75,779,R.B Shampoo Nutritif 500 ml,1.0,9.431,12.26,2023-12-10 11:05:23,0,,12.26,Caissier
76,779,R.B Shampoo Nutritif 500 ml,1.0,9.431,12.26,2023-12-10 11:05:46,1,,12.26,Caissier
76,795,R.B Masque Nutritif 500 ml,1.0,9.468,12.31,2023-12-10 11:05:46,1,,12.31,Caissier
77,55,JET 7 VASELINE 50ML,1.0,1.096,1.42,2023-12-10 11:06:40,1,,1.42,Caissier
77,104,NIVEA CRÈME 30ML,1.0,2.782,3.62,2023-12-10 11:06:40,1,,3.62,Caissier
78,734,Brosse a dent Oral-B Classic,1.0,2.276,2.96,2023-12-10 11:15:23,1,,2.96,Caissier
79,1030,Lilas Nett Menthe,1.0,2.291,2.52,2023-12-10 11:20:53,1,,2.52,Caissier
79,664,Lavette eponge GM -5-,1.0,5.989,7.79,2023-12-10 11:20:53,1,,7.79,Caissier
79,1083,VIM COLOREX POWDER 500G,1.0,3.989,4.39,2023-12-10 11:20:53,1,,4.39,Caissier
79,1089,DEX LOT SAVON LIQUIDE 2*350ML,1.0,5.319,5.85,2023-12-10 11:20:53,1,,5.85,Caissier
80,679,Eponge a recurer inox -1-,1.0,1.32,1.72,2023-12-10 11:21:51,1,,1.72,Caissier
81,982,Clip Ultra Super 8,1.0,3.15,3.31,2023-12-10 11:25:19,1,,3.31,Caissier
82,353,LELLA DEO ORIENTALE 150ML,1.0,3.894,5.06,2023-12-10 11:26:09,1,,5.06,Caissier
83,1198,libre 50 ml,1.0,15.384,20.0,2023-12-10 11:40:55,1,,20.0,Caissier
83,127,NIVEA  DEO FEMME PEARL & BEAUTY 200ML,1.0,9.609,11.5,2023-12-10 11:40:55,1,,11.5,Caissier
83,565,Bouteille d'eau 500 ml,1.0,3.85,5.0,2023-12-10 11:40:55,1,,5.0,Caissier
84,680,Serpilliere blanc 50x80 surfilee--1-,1.0,2.178,2.83,2023-12-10 11:42:50,1,,2.83,Caissier
84,956,Liquide Vaiselle Lilas Citron 580L,1.0,2.743,3.02,2023-12-10 11:42:50,1,,3.02,Caissier
84,1050,Dex Rihana Lavande 1 L,1.0,2.1,2.31,2023-12-10 11:42:50,1,,2.31,Caissier
84,879,Air Fresh Glade Lavande 300 ml,1.0,6.597,8.58,2023-12-10 11:42:50,1,,8.58,Caissier
84,646,Jex eponge  color 2,1.0,1.96,2.55,2023-12-10 11:42:50,1,,2.55,Caissier
84,148,NIVEA BILLE FEMME FRESH ORANGE 50 ML,1.0,7.283,8.7,2023-12-10 11:42:50,1,,8.7,Caissier
84,574,Deboucheur,1.0,3.63,4.72,2023-12-10 11:42:50,1,,4.72,Caissier
85,313,DENTIFRICE CREST 3D WHITE 100ML,1.0,5.257,6.84,2023-12-10 11:44:12,1,,6.84,Caissier
86,264,GILLETTE BLEU III *6 COOLING,1.0,14.667,19.07,2023-12-10 12:31:06,1,,19.07,Caissier
87,680,Serpilliere blanc 50x80 surfilee--1-,1.0,2.178,2.83,2023-12-10 12:31:51,1,,2.83,Caissier
88,1173,sauvage 50 ml,1.0,15.384,20.0,2023-12-10 12:59:21,1,,20.0,Nom Prénom
88,64,CLASS DEO  HOMME CHOCO 150ML,1.0,3.844,5.0,2023-12-10 12:59:21,1,,5.0,Nom Prénom
88,40,JET 7 SHP KERATINE VEGETALE 500ML,1.0,4.274,5.56,2023-12-10 12:59:21,1,,5.56,Nom Prénom
89,562,Salliére 80ml,2.0,2.0,2.6,2023-12-10 13:01:14,1,,2.6,Nom Prénom
90,1126,oud vanille 30 ML,1.0,10.77,14.0,2023-12-10 13:25:31,1,,14.0,Nom Prénom
91,42,JET 7 G.D FRUTTI 500ML,1.0,3.844,5.0,2023-12-10 13:26:42,1,,5.0,Nom Prénom
91,44,JET 7 G.D CITRUS 500ML,1.0,3.844,5.0,2023-12-10 13:26:42,1,,5.0,Nom Prénom
92,1132,amirat al arab 50 ML,1.0,15.384,20.0,2023-12-10 13:38:38,1,,20.0,soir
93,1109,COTONA MEGA,1.0,4.2,4.62,2023-12-10 13:39:17,1,,4.62,soir
94,437,KODAK CR 2025 3V,1.0,3.213,4.18,2023-12-10 13:51:25,1,,4.18,soir
95,1170,sauvage 10 ml,1.0,4.615,6.0,2023-12-10 14:07:21,1,,6.0,soir
96,1077,DEX VITRES PISTOLET 500ML,1.0,3.412,3.75,2023-12-10 14:12:52,1,,3.75,soir
97,416,CARTHAGE PILE AAA  B2,1.0,0.666,0.87,2023-12-10 14:25:54,1,,0.87,soir
98,249,COLOR NATURAL 7.1 BLOND CENDRÉ,1.0,10.514,12.62,2023-12-10 15:18:15,1,,12.62,soir
99,521,Ensemble Pelle a poussier,1.0,15.29,19.88,2023-12-10 15:32:45,1,,19.88,soir
100,321,COTON PLUS DISQUES 80PIÉCES,1.0,3.511,4.56,2023-12-10 15:46:32,1,,4.56,soir
101,795,R.B Masque Nutritif 500 ml,1.0,9.468,12.31,2023-12-10 15:55:31,1,,12.31,soir
101,779,R.B Shampoo Nutritif 500 ml,1.0,9.431,12.26,2023-12-10 15:55:31,1,,12.26,soir
102,1032,Jumbo 9-18 Unisexe,1.0,28.616,30.05,2023-12-10 16:00:15,1,,30.05,soir
103,467,GILLETTE BLEU III,1.0,2.053,2.67,2023-12-10 16:02:04,1,,2.67,soir
104,1004,Lilas Clip Nuit 8 Plus Parfume,1.0,2.667,2.8,2023-12-10 16:24:51,1,,2.8,Caissier
105,60,CLASS CIRE RED POWER 150 ML,1.0,5.236,6.81,2023-12-10 16:37:01,1,,6.81,Caissier
106,566,Gourde waterfresh 250 ml,1.0,2.419,3.14,2023-12-10 17:05:07,1,,3.14,Caissier
106,322,DERME SUCRE NÉROLI 250GR,1.0,4.206,5.47,2023-12-10 17:05:07,1,,5.47,Caissier
107,1111,COTONA PAPIER H *4,1.0,2.1,2.31,2023-12-10 17:29:52,1,,2.31,Caissier
107,1112,COTONA ESSUIE TOUT*2,1.0,2.1,2.31,2023-12-10 17:29:52,1,,2.31,Caissier
107,313,DENTIFRICE CREST 3D WHITE 100ML,1.0,5.257,6.84,2023-12-10 17:29:52,1,,6.84,Caissier
108,1030,Lilas Nett Menthe,1.0,2.291,2.52,2023-12-10 17:33:18,1,,2.52,Caissier
108,832,R.B Shampoo Anti-chute,1.0,9.431,12.26,2023-12-10 17:33:18,1,,12.26,Caissier
108,789,R.B Masque Anti-chute 500 ml,1.0,9.468,12.31,2023-12-10 17:33:18,1,,12.31,Caissier
109,55,JET 7 VASELINE 50ML,1.0,1.096,1.42,2023-12-10 18:09:54,1,,1.42,Caissier
110,623,Savon nexos 55 gr Pomme,1.0,0.934,1.21,2023-12-10 18:34:13,1,,1.21,Caissier
111,467,GILLETTE BLEU III,1.0,2.053,2.67,2023-12-10 18:35:29,1,,2.67,Caissier
112,1173,sauvage 50 ml,1.0,15.384,20.0,2023-12-10 18:39:19,1,,20.0,Caissier
112,1206,BLACK XS 30 ML,1.0,10.77,14.0,2023-12-10 18:39:19,1,,14.0,Caissier
113,875,Huile Cheveux Vatika Onion 200 ml,1.0,6.664,8.66,2023-12-10 18:39:42,1,,8.66,Caissier
114,468,GILETTE BLEU II,1.0,0.929,1.21,2023-12-10 18:41:40,1,,1.21,Caissier
114,707,LPM GD BOIS cédres,1.0,5.944,7.73,2023-12-10 18:41:40,1,,7.73,Caissier
114,1089,DEX LOT SAVON LIQUIDE 2*350ML,1.0,5.319,5.85,2023-12-10 18:41:40,1,,5.85,Caissier
115,55,JET 7 VASELINE 50ML,1.0,1.096,1.42,2023-12-10 19:13:20,1,,1.42,Caissier
116,1030,Lilas Nett Menthe,1.0,2.291,2.52,2023-12-10 19:31:17,1,,2.52,Caissier
116,525,Boite a déjeneux 600 ml,2.0,3.025,3.93,2023-12-10 19:31:17,1,,3.93,Caissier
117,1213,dex,1.0,5.849,5.85,2023-12-11 09:18:35,1,,5.85,Caissier
117,377,LISTERINE   FRESH BURST - ANTISEPTOC 500ML,1.0,8.836,11.49,2023-12-11 09:18:35,1,,11.49,Caissier
117,376,LISTERINE   FRAÎCHEUR INTENSE 500 ML,1.0,8.836,11.49,2023-12-11 09:18:35,1,,11.49,Caissier
117,445,KODAK AA 1  EXTRA HEAVY DUTY,2.0,0.742,0.96,2023-12-11 09:18:35,1,,0.96,Caissier
118,939,Sol & Surface Savon Marseille,1.0,3.317,3.98,2023-12-11 09:36:30,1,,3.98,Caissier
118,860,Renee Blanche Kit Coloration 7.1,1.0,5.97,7.5,2023-12-11 09:36:30,1,,7.5,Caissier
119,1142,l'interdit givenchy 50ML,1.0,15.384,20.0,2023-12-11 09:48:10,1,,20.0,Caissier
120,640,Manche a bois 1.4 m kibex,1.0,6.05,7.86,2023-12-11 09:53:23,1,,7.86,Caissier
120,611,raclette crochet 45 cm,1.0,8.084,9.7,2023-12-11 09:53:23,1,,9.7,Caissier
121,1107,LAVAX WC VERT,1.0,3.989,4.39,2023-12-11 10:02:45,1,,4.39,Caissier
121,949,Assoup Lilas Fraich Supreme 3L,1.0,13.752,15.13,2023-12-11 10:02:45,1,,15.13,Caissier
122,1074,versace eros 30 ml,1.0,10.77,14.0,2023-12-11 10:36:27,1,,14.0,Caissier
123,561,Saliére 80ml,1.0,1.869,2.43,2023-12-11 11:16:49,1,,2.43,Caissier
124,1151,black opimum 10 ml,1.0,4.615,6.0,2023-12-11 11:27:17,1,,6.0,Caissier
125,1179,my way 50 ml,1.0,15.384,20.0,2023-12-11 11:58:19,1,,20.0,Caissier
126,610,sac de cuisson stepy,1.0,2.86,3.43,2023-12-11 11:59:38,1,,3.43,Caissier
127,542,Passoire à Thé Telly,1.0,1.925,2.5,2023-12-11 12:01:23,1,,2.5,Caissier
127,622,savon nexes 55gr orchide,1.0,0.934,1.21,2023-12-11 12:01:23,1,,1.21,Caissier
127,1148,DEXEL CITRON 140G,1.0,0.615,0.68,2023-12-11 12:01:23,1,,0.68,Caissier
127,678,Eponge bath baby -2-,1.0,2.886,3.75,2023-12-11 12:01:23,1,,3.75,Caissier
127,663,Serpillere eco 50x80 surfilee,1.0,2.015,2.62,2023-12-11 12:01:23,1,,2.62,Caissier
128,1102,TYR GM LAVANDE 500ML,1.0,4.883,5.37,2023-12-11 12:01:43,1,,5.37,Caissier
129,608,raclette Sol metal 55cm,1.0,10.724,12.87,2023-12-11 12:04:32,1,,12.87,Caissier
129,646,Jex eponge  color 2,1.0,1.96,2.55,2023-12-11 12:04:32,1,,2.55,Caissier
129,672,Eponge plastique A/C poignee-1-,1.0,1.634,2.12,2023-12-11 12:04:32,1,,2.12,Caissier
130,927,Poudre Main Lilas Fraicheur 1KG,1.0,5.876,6.46,2023-12-11 12:10:29,1,,6.46,Caissier
130,939,Sol & Surface Savon Marseille,1.0,3.317,3.98,2023-12-11 12:10:29,1,,3.98,Caissier
131,591,Bol midi Bonny 1.75 L,2.0,3.575,4.65,2023-12-11 12:15:52,1,,4.65,Caissier
131,475,NARTA BILLE FEMME IMPECCABLE,1.0,10.496,13.64,2023-12-11 12:15:52,1,,13.64,Caissier
131,946,Gel Machine Lilas Floral 3L,1.0,16.151,17.77,2023-12-11 12:15:52,1,,17.77,Caissier
132,649,Jex eponge jombo 2+1 gratuit,1.0,3.267,4.25,2023-12-11 12:18:26,1,,4.25,Caissier
133,240,GARNIER MICELLAIRE PAU SENSIBLE 100ML,1.0,8.024,10.43,2023-12-11 12:25:05,1,,10.43,Caissier
133,321,COTON PLUS DISQUES 80PIÉCES,1.0,3.511,4.56,2023-12-11 12:25:05,1,,4.56,Caissier
133,285,NARTA DEO HOMME-BACTIPUR ZINC 200ML,1.0,12.317,14.5,2023-12-11 12:25:05,1,,14.5,Caissier
134,40,JET 7 SHP KERATINE VEGETALE 500ML,1.0,4.274,5.56,2023-12-11 12:28:35,1,,5.56,Caissier
135,919,L'oreal creme Revitalift Hydratant de nuit 50ml,1.0,55.216,71.78,2023-12-11 12:29:58,1,,71.78,Caissier
136,55,JET 7 VASELINE 50ML,1.0,1.096,1.42,2023-12-11 12:34:42,1,,1.42,Caissier
136,795,R.B Masque Nutritif 500 ml,1.0,9.468,12.31,2023-12-11 12:34:42,1,,12.31,Caissier
136,104,NIVEA CRÈME 30ML,1.0,2.782,3.62,2023-12-11 12:34:42,1,,3.62,Caissier
136,812,R.B Gel Douche Sensuel 470 ml,1.0,4.179,5.43,2023-12-11 12:34:42,1,,5.43,Caissier
136,779,R.B Shampoo Nutritif 500 ml,1.0,9.431,12.26,2023-12-11 12:34:42,1,,12.26,Caissier
137,1206,BLACK XS 30 ML,1.0,10.77,14.0,2023-12-11 12:56:10,0,,14.0,Caissier
138,1207,Black XS 50 ML,1.0,15.384,20.0,2023-12-11 12:56:50,1,,20.0,Caissier
139,323,DERME SUCRE ROSE 250GR,1.0,4.206,5.47,2023-12-11 13:24:00,1,,5.47,Caissier
139,1113,COTONA MOUCHOIR *24,1.0,2.186,2.4,2023-12-11 13:24:00,1,,2.4,Caissier
139,622,savon nexes 55gr orchide,1.0,0.934,1.21,2023-12-11 13:24:00,1,,1.21,Caissier
139,624,Savon nexos 55 gr Aloe Vera,1.0,0.934,1.21,2023-12-11 13:24:00,1,,1.21,Caissier
139,623,Savon nexos 55 gr Pomme,1.0,0.934,1.21,2023-12-11 13:24:00,1,,1.21,Caissier
140,289,BYLY CRÈME DEO FRESH NATURE,1.0,3.338,4.34,2023-12-11 13:26:37,1,,4.34,Caissier
140,444,KODAK AAA 1 EXTRA HEAVY DUTY,1.0,0.742,0.96,2023-12-11 13:26:37,1,,0.96,Caissier
140,542,Passoire à Thé Telly,1.0,1.925,2.5,2023-12-11 13:26:37,1,,2.5,Caissier
140,294,BRIQUET SHARK,1.0,0.336,0.44,2023-12-11 13:26:37,1,,0.44,Caissier
141,977,Couche Pants M Lilas 14PCS,1.0,23.544,24.72,2023-12-11 13:35:42,1,,24.72,Caissier
142,433,KODAK A27 12V,1.0,4.284,5.57,2023-12-11 14:12:35,1,,5.57,Caissier
142,432,KODAK A 23 12V,1.0,3.749,4.87,2023-12-11 14:12:35,1,,4.87,Caissier
143,799,R.B OIL REP Huile d'argan 250 ml,1.0,11.127,14.46,2023-12-11 14:17:38,1,,14.46,Caissier
143,854,Renee Blanche Kit Coloration 9.1,1.0,5.97,7.5,2023-12-11 14:17:38,1,,7.5,Caissier
144,583,Bouteille D'huile 1000 mc Noir-BLANC,1.0,4.501,5.85,2023-12-11 14:50:51,1,,5.85,Caissier
144,542,Passoire à Thé Telly,1.0,1.925,2.5,2023-12-11 14:50:51,1,,2.5,Caissier
144,548,Tapette à Mouches,1.0,1.43,1.86,2023-12-11 14:50:51,1,,1.86,Caissier
144,673,Eponge Metal A/C poingnee 1-gm,1.0,1.634,2.12,2023-12-11 14:50:51,1,,2.12,Caissier
144,547,Crochet Lunia 5 pcs,3.0,3.63,4.72,2023-12-11 14:50:51,1,,4.72,Caissier
144,672,Eponge plastique A/C poignee-1-,1.0,1.634,2.12,2023-12-11 14:50:51,1,,2.12,Caissier
144,572,Brosse Multi-usage,1.0,1.98,2.57,2023-12-11 14:50:51,1,,2.57,Caissier
145,1127,DET SAVON MARSEILLE 280G,1.0,1.416,1.42,2023-12-11 15:02:59,1,,1.42,Caissier
145,619,Batonnets coton tiges carre 200,1.0,2.585,3.36,2023-12-11 15:02:59,1,,3.36,Caissier
146,721,Gel series Confortable Glide 200 ml,1.0,17.687,22.99,2023-12-11 15:20:48,1,,22.99,Caissier
147,651,eponge a recurer inox 2+1 gratuit,1.0,2.585,3.36,2023-12-11 15:25:59,1,,3.36,Caissier
