Barcode,EAN,Category,ItemName,BuyPrice,SellPrice,ShortcutForeColor,ShortcutBackColor,Status,Shortcut,ItemStock,ItemBrand,delay,unit,StockFaible,ShortCutOrder,startingprice,discount,fodec,tva,marge,buypriceht,sellpriceht,defaultsupplier
2953,8050327687295,0,Mood Teinture Sans Amoniac 5.55,8.261,11.499,-1,-14774017,1,0,8.0,48,0,1,2.0,0,7.713,10.0,0.0,19.0,39.2,6.942,9.663,12953.0
2954,8050327687363,0,Mood Teinture Sans Amoniac 7.88,8.261,11.499,-1,-14774017,1,0,12.0,48,0,1,2.0,0,7.713,10.0,0.0,19.0,39.2,6.942,9.663,12954.0
2955,6192319100626,0,ilas Shp Extrem homme anti-pelliculaire citron 350mL,4.601,5.502,-1,-14774017,1,0,-1.0,0,0,1,2.0,0,3.866,0.0,0.0,19.0,19.6,3.866,4.624,282955.0
2956,6192319107601,4,Lilas Masque Suprème nutritif 300mL,10.462,12.501,-1,-14774017,1,0,3.0,120,0,1,2.0,0,8.792,0.0,0.0,19.0,19.48,8.792,10.505,282956.0
2957,6192319105669,4,Lilas Oil Extrème réparateur 300mL,9.23083,10.899764064,-1,-14774017,1,0,3.0,120,0,1,2.0,0,7.757,0.0,0.0,19.0,18.08,7.757,9.1594656,42957.0
2958,6192002403928,30,Judy clorogel wc 500 ML,3.94961,4.5025554,-1,-14774017,1,0,6.0,17,0,1,2.0,0,3.319,0.0,0.0,19.0,14.0,3.319,3.78366,52958.0
2959,5283009711473,0,Genereal Power Active lemon 3 piéces,8.011,9.3,-1,-14774017,1,0,3.0,160,0,1,2.0,0,7.239,7.0,0.0,19.0,16.09,6.732,7.815,172959.0
2960,6192430003837,0,Souplesse bille fruité 50 ml,3.327,3.9,-1,-14774017,1,0,20.0,161,0,1,2.0,0,2.796,0.0,0.0,19.0,17.2,2.796,3.277,172960.0
2961,6192430003929,0,Souplesse bille energy 50 ml,3.47163,3.899334816,-1,-14774017,1,0,25.0,161,0,1,2.0,0,3.579,3.0,0.0,0.0,12.32,3.47163,3.899334816,172961.0
2962,6192002401986,30,Judy nettoyant 3L pomme,9.5,11.899,-1,-14774017,1,0,1.0,17,0,1,2.0,0,9.5,0.0,0.0,0.0,25.25,9.5,11.899,0.0
2963,8000836522310,4,Dikson shp super keratin 1L,22.679496,26.9001502056,-1,-14774017,1,0,3.0,73,0,1,2.0,0,23.823,20.0,0.0,19.0,18.61,19.0584,22.60516824,12963.0
2964,8000836522372,4,Dikson shp super argan 1L,22.679496,26.9001502056,-1,-14774017,1,0,3.0,73,0,1,2.0,0,23.823,20.0,0.0,19.0,18.61,19.0584,22.60516824,12964.0
2965,8000836745214,4,Muster tondeuse cabrio,134.999,175.499,-1,-14774017,1,0,1.0,162,0,1,2.0,0,141.806,20.0,0.0,19.0,30.0,113.445,147.479,12965.0
2966,8000836744064,4,Muster tondeuse mignon,134.999,175.499,-1,-14774017,1,0,2.0,162,0,1,2.0,0,141.806,20.0,0.0,19.0,30.0,113.445,147.479,12966.0
2967,8032790850017,4,Lory ego hair headest for meches,11.879,15.499,-1,-14774017,1,0,2.0,163,0,1,2.0,0,12.478,20.0,0.0,19.0,30.48,9.982,13.025,12967.0
2968,8000836740110,4,Muster tondeuse full diamond chrom 2400,108.0,140.4,-1,-14774017,1,0,1.0,162,0,1,2.0,0,113.445,20.0,0.0,19.0,30.0,90.756,117.983,12968.0
2969,8001971500027,8,Depiltime chauffe double cartouche cire 100 ML,108.0,129.6,-1,-14774017,1,0,2.0,164,0,1,2.0,0,113.445,20.0,0.0,19.0,20.0,90.756,108.907,12969.0
2970,8001691200023,8,Depiltime chauffe cartouche cire noir 100 ML,24.84,29.9,-1,-14774017,1,0,2.0,165,0,1,2.0,0,26.092,20.0,0.0,19.0,20.37,20.874,25.126,12970.0
2971,8001691600021,0,Depiltime chauffe cartouche cire rose 100 ML,24.838,29.9,-1,-14774017,1,0,0.0,165,0,1,2.0,0,26.09,20.0,0.0,19.0,20.38,20.872,25.126,12971.0
2972,8001682000021,8,Depiltime chauffe pépite de cire 500 ML,46.44,55.9,-1,-14774017,1,0,1.0,165,0,1,2.0,0,48.781,20.0,0.0,19.0,20.37,39.025,46.974,342972.0
2973,8000836741278,4,Muster séchoir advanced 2300,81.0,104.903,-1,-14774017,1,0,1.0,162,0,1,2.0,0,85.084,20.0,0.0,19.0,29.51,68.067,88.154,12973.0
2974,8031387180100,44,Gentlemen's brosse barbe et cheveux homme,22.679,28.9,-1,-14774017,1,0,1.0,166,0,1,2.0,0,23.823,20.0,0.0,19.0,27.43,19.058,24.286,12974.0
2975,6192011814548,0,Lilas couche jumbo T6 Confort Max+4 GRATUIT,26.669,29.899,-1,-14774017,1,0,0.0,120,0,1,0.0,0,26.669,0.0,0.0,0.0,12.11,26.669,29.899,42975.0
2976,6192011814159,19,Lilas PH ultra doux classic,2.5,2.5,-1,-14774017,1,0,0.0,120,0,1,2.0,0,2.5,0.0,0.0,0.0,0.0,2.5,2.5,42976.0
2977,6291069733068,9,Dabur herbolene argan 115 ml,3.39,4.8,-1,-14774017,1,0,18.0,145,0,1,2.0,0,2.849,0.0,0.0,19.0,41.57,2.849,4.033,12977.0
2978,023320600101,29,Jaspé EDP femme Baccarat rouge TOP 100 ML,50.0,50.5,-1,-14774017,1,0,0.0,0,0,1,2.0,0,50.0,0.0,1.0,0.0,0.0,47.5,48.5,
2979,6291069733037,0,Dabur herbolene cocoa 115 ml,3.39,4.8,-1,-14774017,1,0,18.0,0,0,1,2.0,0,2.849,0.0,0.0,19.0,41.57,2.849,4.033,12979.0
2980,6291069750423,0,Dabur herbolene coconut 115 ml,3.39,4.8,-1,-14774017,1,0,23.0,0,0,1,2.0,0,2.849,0.0,0.0,19.0,41.59,2.849,4.034,12980.0
2982,034227200103,0,Jaspé EDP homme Sauvage TOP 100 ML,50.0,50.0,-1,-14774017,1,0,0.0,0,0,1,2.0,0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,
2983,035834900103,0,Jaspé EDP homme One Million TOP 100 ML,50.0,50.0,-1,-14774017,1,0,0.0,0,0,1,2.0,0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,
2984,046118300106,0,Jaspé EDP femme Good Girl TOP 100 ML,50.0,50.0,-1,-14774017,1,0,0.0,0,0,1,2.0,0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,
2985,023241600105,0,Jaspé EDP femme Olympia TOP 100 ML,50.0,50.0,-1,-14774017,1,0,0.0,0,0,1,2.0,0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,
2986,023326300104,0,Jaspé EDP homme Stronger With You TOP 100 ML,50.0,50.0,-1,-14774017,1,0,0.0,0,0,1,2.0,0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,
2987,5283022004194,9,Elegance body splash vanille et coconut 120 ml,5.224,6.9,-1,-14774017,1,0,8.0,38,0,1,2.0,0,4.39,0.0,0.0,19.0,32.08,4.39,5.798,52987.0
2988,8411660292353,0,Yak eponge lustrante noir,4.839,6.4,-1,-14774017,1,0,2.0,167,0,1,2.0,0,4.066,0.0,0.0,19.0,32.27,4.066,5.378,12988.0
2989,8410033742303,0,Yak eponge lustrante incolore,4.839,6.4,-1,-14774017,1,0,10.0,167,0,1,2.0,0,4.066,0.0,0.0,19.0,32.27,4.066,5.378,12989.0
2990,8411660522900,0,Yak creme noir 45 ml,6.108,8.0,-1,-14774017,1,0,9.0,167,0,1,2.0,0,5.133,0.0,0.0,19.0,30.97,5.133,6.723,12990.0
2991,8411660522917,0,Yak creme incolor 45 ml,6.108,8.0,-1,-14774017,1,0,12.0,167,0,1,2.0,0,5.133,0.0,0.0,19.0,30.97,5.133,6.723,12991.0
2992,8411660005410,0,Yak liquide auto lustrant noir 50 ml,4.146,5.5,-1,-14774017,1,0,11.0,167,0,1,2.0,0,3.484,0.0,0.0,19.0,32.65,3.484,4.622,12992.0
2993,8411660005427,0,Yak liquide auto lustrant incolor 50 ml,4.146,5.5,-1,-14774017,1,0,9.0,167,0,1,2.0,0,3.484,0.0,0.0,19.0,32.65,3.484,4.622,12993.0
2994,8001280068034,3,Felce azzurra gel douche amber et argan 650 ml,8.649,11.5,-1,-14774017,1,0,4.0,168,0,1,2.0,0,7.268,0.0,0.0,19.0,32.96,7.268,9.664,12994.0
2995,8001280068003,3,Felce azzurra gel douche original 650 ml,8.649,11.5,-1,-14774017,1,0,9.0,168,0,1,2.0,0,7.268,0.0,0.0,19.0,32.96,7.268,9.664,12995.0
2996,8001280409585,0,Felce azzurra lessive savon d'alep 1.595 L,14.875,17.901,-1,-14774017,1,0,0.0,168,0,1,2.0,0,12.5,0.0,0.0,19.0,20.34,12.5,15.043,12996.0
2997,8001280030802,0,Felce azzurra lessive original 1.595 L,14.875,17.899,-1,-14774017,1,0,2.0,168,0,1,2.0,0,12.5,0.0,0.0,19.0,20.33,12.5,15.041,12997.0
2998,8001280001727,30,Felce azzurra dégraissant multi-usage 750 ml,6.248,8.2,-1,-14774017,1,0,3.0,168,0,1,2.0,0,5.25,0.0,0.0,19.0,31.25,5.25,6.891,12998.0
2999,8001280001741,30,Felce azzurra vitre nettoyant 750 ml,6.248,8.2,-1,-14774017,1,0,6.0,168,0,1,2.0,0,5.25,0.0,0.0,19.0,31.25,5.25,6.891,12999.0
3000,8001280413278,0,Felce azzurra assouplissant original 2 L,8.031,9.5,-1,-14774017,1,0,0.0,168,0,1,2.0,0,6.749,0.0,0.0,19.0,18.29,6.749,7.983,13000.0
3001,8004050036738,0,Wc net intense gel ocean fresh 750 ml,5.593,6.5,-1,-14774017,1,0,11.0,169,0,1,2.0,0,4.7,0.0,0.0,19.0,16.22,4.7,5.462,13001.0
3002,8003650011954,0,Wc net gel crystal pink flowers 750 ml,5.593,6.5,-1,-14774017,1,0,10.0,169,0,1,2.0,0,4.7,0.0,0.0,19.0,16.22,4.7,5.462,13002.0
3003,8003650011930,0,Wc net gel crystal blue fresh 750 ml,5.593,6.5,-1,-14774017,1,0,11.0,169,0,1,2.0,0,4.7,0.0,0.0,19.0,16.22,4.7,5.462,13003.0
3004,8003650004642,0,Wc net intense gel lemon750 ml,5.593,6.5,-1,-14774017,1,0,9.0,169,0,1,2.0,0,4.7,0.0,0.0,19.0,16.22,4.7,5.462,13004.0
3005,5415087005391,0,Wc net javel gel ocean fresh 750 ml,5.593,6.5,-1,-14774017,1,0,8.0,169,0,1,2.0,0,4.7,0.0,0.0,19.0,16.22,4.7,5.462,13005.0
3006,5410513779709,0,Wc net javel gel lemon fresh 750 ml,5.593,6.5,-1,-14774017,1,0,9.0,169,0,1,2.0,0,4.7,0.0,0.0,19.0,16.22,4.7,5.462,13006.0
3007,3346020025676,0,Wc net javel gel blanchit 750 ml,5.593,6.5,-1,-14774017,1,0,10.0,169,0,1,2.0,0,4.7,0.0,0.0,19.0,16.22,4.7,5.462,13007.0
3008,8004050881635,0,WC net bloc lavendre fresh x 4,7.526,9.9,-1,-14774017,1,0,4.0,169,0,1,2.0,0,6.324,0.0,0.0,19.0,31.55,6.324,8.319,13008.0
3009,3346027002502,0,Ouragan gel déboucheur soude +javel 1 L,8.092,10.60052,-1,-14774017,1,0,11.0,170,0,1,2.0,0,6.8,0.0,0.0,19.0,31.0,6.8,8.908,13009.0
3010,3346027013157,0,Ouragan gel canalisation marine 1 L,8.806,10.5,-1,-14774017,1,0,3.0,170,0,1,2.0,0,7.4,0.0,0.0,19.0,19.24,7.4,8.824,13010.0
3011,6291069700916,0,Dabur original miswak 90+45 gr,3.63,4.8,-1,-14774017,1,0,13.0,145,0,1,2.0,0,3.05,0.0,0.0,19.0,32.25,3.05,4.034,13011.0
3012,6291069700909,0,Dabur original miswak 40+20 gr,1.726,2.3,-1,-14774017,1,0,13.0,145,0,1,2.0,0,1.45,0.0,0.0,19.0,33.3,1.45,1.933,13012.0
3013,6291069708134,0,Vatika oil replacement cactus200 ML,7.069,8.9,-1,-14774017,1,0,10.0,47,0,1,2.0,0,5.94,0.0,0.0,19.0,25.91,5.94,7.479,13013.0
3014,6192319104808,0,Lilas extreme lave mains vanille 380 ML,2.924,3.8,-1,-14774017,1,0,0.0,120,0,1,2.0,0,2.924,0.0,0.0,0.0,29.97,2.924,3.8,283014.0
3015,6192011814500,0,Lilas Couche Bébé 16+ Confort Max Actif +2 T6,14.21,16.8,-1,-14774017,1,0,0.0,0,0,1,2.0,0,14.21,0.0,0.0,0.0,18.23,14.21,16.8,43015.0
3016,6192011814524,0,Lilas couche Jumbo 9-18 Confort Max + 4 T4,26.699,27.49997,-1,-14774017,1,0,7.0,0,0,1,2.0,0,26.699,0.0,0.0,0.0,3.0,26.699,27.49997,43016.0
3017,6130552010166,0,Cotex PH 24 rouleaux +8 gratuis,12.0,13.9,-1,-14774017,1,0,0.0,56,0,1,2.0,0,12.0,0.0,0.0,0.0,15.83,12.0,13.9,13017.0
3019,6192002406684,0,Judy desorisant fell 2 L,3.251,4.3,-1,-14774017,1,0,8.0,17,0,1,2.0,0,2.732,0.0,0.0,19.0,32.25,2.732,3.613,33019.0
3020,6192002408718,0,Judy sols et surfaces jardins d'été 1.2 L,6.22727,7.600383035,-1,-14774017,1,0,11.0,17,0,1,2.0,0,5.233,0.0,0.0,19.0,22.05,5.233,6.3868765,33020.0
3021,6192002408701,30,Judy sols et surfaces jardins d'été 800 ml,4.279,5.1,-1,-14774017,1,0,7.0,17,0,1,2.0,0,3.596,0.0,0.0,19.0,19.19,3.596,4.286,33021.0
3022,6192433200509,30,Sponge jex la fourmi lavette eponge GM * 3P COD 50,3.699,4.7,-1,-14774017,1,0,15.0,171,0,1,2.0,0,3.078,0.0,1.0,19.0,27.05,3.109,3.95,313022.0
3023,6192433202510,30,Sponge jex la fourmi lavette microfibre rose,3.3,4.3,-1,-14774017,1,0,8.0,172,0,1,2.0,0,2.746,0.0,1.0,19.0,30.31,2.773,3.613,313023.0
3024,6192433200967,30,Sponge jex Car sponge grip COD 96,1.5,2.3,-1,-14774017,1,0,14.0,0,0,1,2.0,0,1.248,0.0,1.0,19.0,53.4,1.26,1.933,313024.0
3025,6192433200936,30,Sponge jex eponge vegetale super large,3.8,4.899,-1,-14774017,1,0,18.0,172,0,1,2.0,0,3.162,0.0,1.0,19.0,28.92,3.194,4.117,313025.0
3026,6192433201551,0,Sponge jex eponge bi-face 3 piéces COD 155,1.8,2.8,-1,-14774017,1,0,6.0,172,0,1,2.0,0,1.498,0.0,1.0,19.0,55.5,1.513,2.353,313026.0
3027,6192433201032,30,Sponge jex tampon expert 3+1 COD 103,1.449,1.9,-1,-14774017,1,0,3.0,172,0,1,2.0,0,1.206,0.0,1.0,19.0,31.08,1.218,1.597,313027.0
3028,6192433203876,0,Sponge jex sac poubelles 75*90 cm 10 piéces,2.8,3.8,-1,-14774017,1,0,0.0,0,0,1,2.0,0,2.353,0.0,0.0,19.0,35.7,2.353,3.193,313028.0
3029,8680801503973,0,Noxes savon bébé jaune 90 gr,1.701,2.7,-1,-14774017,1,0,32.0,42,0,1,2.0,0,1.429,0.0,0.0,19.0,58.8,1.429,2.269,303029.0
3030,8680801501603,0,Doxa savon bébé soap 90 gr,1.701,2.7,-1,-14774017,1,0,27.0,173,0,1,2.0,0,1.429,0.0,0.0,19.0,58.8,1.429,2.269,303030.0
3031,6192400660312,19,Lotus PH 4 rouleaux,2.0,2.5,-1,-14774017,1,0,0.0,54,0,1,2.0,0,2.0,0.0,0.0,0.0,25.0,2.0,2.5,263031.0
3032,6192400660831,19,Lotus PH 24 rouleaux,12.0,13.9,-1,-14774017,1,0,2.0,54,0,1,2.0,0,12.0,0.0,0.0,0.0,15.83,12.0,13.9,263032.0
3033,6192409005008,30,Det javel 4.5 L,4.85,5.85,-1,-14774017,1,0,0.0,18,0,1,2.0,0,4.202,3.0,0.0,19.0,20.6,4.076,4.916,83033.0
3034,000003200032,0,Jaspé EDP homme Alter de Marly 30 ML,10.77,14.0,-1,-14774017,1,0,0.0,0,0,1,4.0,0,9.05,0.0,0.0,19.0,30.0,9.05,11.765,13034.0
3035,000003300039,0,Jaspé EDP femme Idole now 30 ML,10.77,14.0,-1,-14774017,1,0,0.0,0,0,1,2.0,0,9.05,0.0,0.0,19.0,30.0,9.05,11.765,13035.0
3036,000003400036,0,Jaspé EDP femme Adula 30 ML,10.77,14.0,-1,-14774017,1,0,5.0,0,0,1,2.0,0,9.05,0.0,0.0,19.0,30.0,9.05,11.765,13036.0
3037,000003400050,0,Jaspé EDP femme Adula 50 ML,15.38313,19.999607313,-1,-14774017,1,0,8.0,0,0,1,2.0,0,12.927,0.0,0.0,19.0,30.01,12.927,16.8063927,13037.0
3038,30161467,0,Maybelline mascara the falsies surreal,47.255,56.701,-1,-14774017,1,0,4.0,83,0,1,2.0,0,39.71,0.0,0.0,19.0,19.99,39.71,47.648,13038.0
3039,3600531695040,41,Maybelline coffret 3 ( superstay ink+sky hight mascara),89.012,99.898,-1,-14774017,1,0,0.0,83,0,1,2.0,0,74.8,0.0,0.0,19.0,12.23,74.8,83.948,13039.0
3040,3061376210285,42,Maybelline coffret 3 ( gloss vinly+crayon kajal),73.173,79.898,-1,-14774017,1,0,1.0,83,0,1,2.0,0,61.49,0.0,0.0,19.0,9.19,61.49,67.141,13040.0
3041,6291069701777,4,Vatika trousse * 5 PIECE,26.154,29.899,-1,-14774017,1,0,-1.0,47,0,1,2.0,0,24.42,10.0,0.0,19.0,14.32,21.978,25.125,53041.0
3042,6130552005292,37,Awane ado couche femme normales 9,2.65,3.2,-1,-14774017,1,0,2.0,174,0,1,2.0,0,2.227,0.0,0.0,19.0,20.73,2.227,2.689,33042.0
3043,6241002000511,57,Alyakouta sac poubelle 30 L,1.456,2.0,-1,-14774017,1,1,22.0,0,0,1,2.0,0,1.261,3.0,0.0,19.0,37.4,1.223,1.68,83043.0
3044,6193103203301,47,Eco led lampes 12 w,3.128,4.1,-1,-14774017,1,0,1.0,0,0,1,2.0,0,2.71,3.0,0.0,19.0,31.04,2.629,3.445,83044.0
3045,6193001315724,47,Econis lampes led 14 w,4.744,6.2,-1,-14774017,1,0,11.0,0,0,1,2.0,0,4.11,3.0,0.0,19.0,30.68,3.987,5.21,83045.0
3046,6192000415176,30,Unik deboucheur 300 g,2.668,3.5,-1,-14774017,1,0,10.0,0,0,1,2.0,0,2.311,3.0,0.0,19.0,31.2,2.242,2.942,83046.0
3047,6192000410027,30,Polybord renovateur plastic parfumé 300 ml,5.911,7.8,-1,-14774017,1,0,7.0,0,0,1,2.0,0,5.121,3.0,0.0,19.0,31.96,4.967,6.554,83047.0
3048,6192409006654,0,Cotona coton tige 200 pcs,2.048,2.6,-1,-14774017,1,0,18.0,175,0,1,2.0,0,1.774,3.0,0.0,19.0,26.93,1.721,2.184,83048.0
3049,6192409006647,0,Cotona coton tige 100 pcs,1.1323683,1.4992556292,-1,-14774017,1,0,3.0,175,0,1,2.0,0,0.981,3.0,0.0,19.0,32.4,0.95157,1.25987868,83049.0
3050,6192026300685,0,Jmal alys savon pomme 5 L,15.423,18.2,-1,-14774017,1,0,4.0,128,0,1,2.0,0,13.361,3.0,0.0,19.0,18.0,12.96,15.293,83050.0
3051,6194013372019,30,Dar clean micro fibre multi usage 30*40,4.283,5.3,-1,-14774017,1,0,8.0,142,0,1,2.0,0,4.283,0.0,0.0,0.0,23.75,4.283,5.3,233051.0
3052,6194013372835,30,Dar clean lot couvre sioge+gant micro fibre,26.692,29.999,-1,-14774017,1,0,6.0,142,0,1,2.0,0,22.43,0.0,0.0,19.0,12.39,22.43,25.209,233052.0
3053,6194013372743,0,Dar clean lot egouttoir + micro fibre,16.628,19.998,-1,-14774017,1,0,3.0,142,0,1,2.0,0,13.973,0.0,0.0,19.0,20.27,13.973,16.805,233053.0
3054,6194013372989,0,Dar clean lot,16.487,19.8,-1,-14774017,1,0,4.0,142,0,1,2.0,0,13.855,0.0,0.0,19.0,20.09,13.855,16.638,233054.0
3055,6194013372828,0,Dar clean lot micro fibre + gant,11.305,13.899,-1,-14774017,1,0,3.0,0,0,1,2.0,0,9.5,0.0,0.0,19.0,22.95,9.5,11.68,233055.0
3056,6194013372750,0,Dar clean lot serpillére +micro fibre vitre,10.169,12.3,-1,-14774017,1,0,0.0,142,0,1,2.0,0,8.545,0.0,0.0,19.0,20.96,8.545,10.336,233056.0
3057,6194013372910,0,Dar clean lot serpilliére 70*500 +micro fibre spécial,9.991,11.999,-1,-14774017,1,0,0.0,142,0,1,2.0,0,8.396,0.0,0.0,19.0,20.1,8.396,10.084,233057.0
3058,6194013372767,0,Dar clean lot sérpillere +micro fibre,9.25,10.9,-1,-14774017,1,0,0.0,142,0,1,2.0,0,7.773,0.0,0.0,19.0,17.84,7.773,9.16,233058.0
3059,6194013372804,0,Dar clean lot micro fibre cuisine+micro fibre,6.342,7.8,-1,-14774017,1,0,5.0,142,0,1,2.0,0,5.329,0.0,0.0,19.0,23.0,5.329,6.555,233059.0
3060,6194013372798,0,Dar clean lot sochage vaisselle 60*30+eponge,7.767,9.4,-1,-14774017,1,0,6.0,142,0,1,2.0,0,6.527,0.0,0.0,19.0,21.02,6.527,7.899,233060.0
3061,6194013372842,0,Dar clean lot couvre sioge +eponge,26.732,29.9,-1,-14774017,1,0,5.0,142,0,1,2.0,0,22.464,0.0,0.0,19.0,11.85,22.464,25.126,233061.0
3062,6192000410010,0,Unik polybord renovateur meuble parfumé 300 ml,5.911,7.8,-1,-14774017,1,0,11.0,176,0,1,2.0,0,5.121,3.0,0.0,19.0,31.96,4.967,6.554,83062.0
3063,6192400661111,0,Lotus distributeur mouchoirs nature150,1.562,2.8,-1,-14774017,1,0,23.0,54,0,1,2.0,0,1.313,0.0,0.0,19.0,30.25,1.313,1.71,393063.0
3065,6192465802696,0,Zynia shp effet boucles 500 ml,15.685,17.9,-1,-14774017,1,0,8.0,70,0,1,2.0,0,14.5,10.0,1.0,19.0,14.12,13.181,15.042,143065.0
3066,6192465802672,0,Zynia shp effet lissant 500 ml,15.685,17.9,-1,-14774017,1,0,7.0,70,0,1,2.0,0,14.5,10.0,1.0,19.0,14.12,13.181,15.042,143066.0
3067,6192465802689,0,Zynia shp effet volume 500 ml,15.685,17.9,-1,-14774017,1,0,5.0,70,0,1,2.0,0,14.5,10.0,1.0,19.0,14.12,13.181,15.042,143067.0
3068,6192465801743,44,Zynia masque cheveux effet lissant 500 gr,13.792,16.901,-1,-14774017,1,0,3.0,70,0,1,2.0,0,13.5,15.0,1.0,19.0,22.54,11.59,14.202,143068.0
3069,6192465802481,44,Zynia masque cheveux effet boucles 500 gr,13.792,16.901,-1,-14774017,1,0,3.0,70,0,1,2.0,0,13.5,15.0,1.0,19.0,22.54,11.59,14.202,143069.0
3070,6192465802474,44,Zynia masque cheveux effet volume 500 gr,13.792,17.901,-1,-14774017,1,0,5.0,70,0,1,2.0,0,13.5,15.0,1.0,19.0,29.79,11.59,15.043,143070.0
3071,6192465802559,0,Zynia bille femme secret de muguet 50 ml,4.976,5.897,-1,-14774017,1,0,11.0,70,0,1,2.0,0,4.6,10.0,1.0,19.0,18.52,4.181,4.955,143071.0
3072,6192465802542,0,Zynia bille femme douceur magnolia 50 ml,4.976,5.897,-1,-14774017,1,0,13.0,70,0,1,2.0,0,4.6,10.0,1.0,19.0,18.52,4.181,4.955,143072.0
3073,6192465802535,0,Zynia bille femme fleur de coton 50 ml,4.976,5.897,-1,-14774017,1,0,8.0,70,0,1,2.0,0,4.6,10.0,1.0,19.0,18.52,4.181,4.955,143073.0
3074,6192465800142,0,Zynia gel nettoyant miel 250 ml,12.44,14.2,-1,-14774017,1,0,7.0,70,0,1,2.0,0,11.5,10.0,1.0,19.0,14.15,10.454,11.933,143074.0
3075,6192465800012,0,Zynia eau micemmaire 250 ml,7.139,8.9,-1,-14774017,1,0,3.0,70,0,1,2.0,0,6.6,10.0,1.0,19.0,24.67,5.999,7.479,143075.0
3076,6192465800531,44,Zynia shp effet volume 250 ml,10.727,13.9,-1,-14774017,1,0,5.0,70,0,1,2.0,0,10.5,15.0,1.0,19.0,29.58,9.014,11.681,143076.0
3077,6192465801842,44,Zynia shp effet boucles 250 ml,10.216,12.9,-1,-14774017,1,0,5.0,70,0,1,2.0,0,10.0,15.0,1.0,19.0,26.27,8.585,10.84,143077.0
3078,6192465800524,0,Zynia shp effet lissant 250 ml,10.216,12.9,-1,-14774017,1,0,4.0,0,0,1,2.0,0,10.0,15.0,1.0,19.0,26.27,8.585,10.84,143078.0
3079,6192465800029,9,Zynia gel pur aloé vera 250 ml,8.684,10.9,-1,-14774017,1,0,0.0,70,0,1,2.0,0,8.5,15.0,1.0,19.0,25.53,7.297,9.16,143079.0
3080,6192465802528,0,Zynia crème de soin cheveux boucles 200 ml,10.276,12.8,-1,-14774017,1,0,16.0,70,0,1,2.0,0,9.5,10.0,1.0,19.0,24.55,8.636,10.756,143080.0
3081,6192319104785,9,Lilas extreme lave mains grenadine 380 ML,2.924,3.8,-1,-14774017,1,0,1.0,120,0,1,2.0,0,2.924,0.0,0.0,0.0,29.97,2.924,3.8,283081.0
3082,6192319100411,44,Lilas extreme shp réparateur (2) 180 ml,3.309,4.2,-1,-14774017,1,0,1.0,120,0,1,2.0,0,3.309,0.0,0.0,0.0,26.92,3.309,4.2,283082.0
3083,6192319106192,0,Lilas dentifrice charbon menthe 75 ml,2.523,3.4996533,-1,-14774017,1,0,9.0,0,0,1,2.0,0,2.523,0.0,0.0,0.0,38.71,2.523,3.4996533,43083.0
3084,3600542525640,44,Garnier Ultra Doux SHP Enfant Disney cerise 300 ml,11.662,12.5,-1,-14774017,1,0,5.0,25,0,1,2.0,0,9.8,0.0,0.0,19.0,7.19,9.8,10.505,13084.0
3085,7638900421439,0,Energizer chargeur de pile AA et AAA + 2 piles AA 2000,48.195,64.099,-1,-14774017,1,0,1.0,7,0,1,2.0,0,40.5,0.0,0.0,19.0,33.0,40.5,53.865,13085.0
3086,6291069706468,0,Vatika a/shp spanish garlic 200 ml,4.879,9.999,-1,-14774017,1,0,3.0,47,0,1,2.0,0,4.1,0.0,0.0,19.0,104.94,4.1,8.403,13086.0
3087,6291069701784,0,pack vatika lot3,7.0,9.999,-1,-14774017,1,0,-9.0,145,0,1,2.0,0,7.0,0.0,0.0,0.0,42.84,7.0,9.999,
3088,6291069701760,0,Dabur herbel dentifrice basil 75g+25g,1.0,1.0,-1,-14774017,1,0,0.0,145,0,1,2.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,343088.0
3089,6291069701708,0,vatika a/shp  honey et egg,4.344,4.999,-1,-14774017,1,0,8.0,47,0,1,2.0,0,3.65,0.0,0.0,19.0,15.1,3.65,4.201,13089.0
3090,3574661325859,5,Johnson Cologne lemon fresh 100 ml,6.474,7.499,-1,-14774017,1,0,6.0,27,0,1,2.0,0,6.4,15.0,0.0,19.0,15.84,5.44,6.302,13090.0
3091,6192430021237,0,Souplesse deo 200ML homme energy,5.16672,6.49973376,-1,-14774017,1,0,16.0,161,0,1,2.0,0,5.382,4.0,0.0,0.0,25.8,5.16672,6.49973376,173091.0
3092,6192430003806,0,Souplesse deo homme 200ML minéral,5.16672,6.49973376,-1,-14774017,1,0,16.0,161,0,1,2.0,0,5.382,4.0,0.0,0.0,25.8,5.16672,6.49973376,173092.0
3093,6192430021244,0,Souplesse deo femme 200ML lpanema nights,5.16672,6.49973376,-1,-14774017,1,0,17.0,161,0,1,2.0,0,5.382,4.0,0.0,0.0,25.8,5.16672,6.49973376,173093.0
3094,6192430019357,0,Souplesse deo homme 200ML dark passion,5.16672,6.49973376,-1,-14774017,1,0,15.0,161,0,1,2.0,0,5.382,4.0,0.0,0.0,25.8,5.16672,6.49973376,173094.0
