id,beid,bedate,itemid,itembarcode,itemname,quantity,supplierid,prixachatht,prixdeventeht,prixachat,prixvente,tauxtva,remise,fodec,montant,totaltva,totalremise,totalfodec,lot
4122,33,2023-11-24,705,3574661192871,LPM GD feuille de menthe 200 ml,6.0,1,4.995,6.494,5.944,7.73,19.0,10.0,0.0,35.664,5.694,0.0,0.0,
4123,33,2023-11-24,707,3574661193144,LPM GD BOIS cédres,6.0,1,4.995,6.494,5.944,7.73,19.0,10.0,0.0,35.664,5.694,0.0,0.0,
4124,33,2023-11-24,708,3574661700526,LPM GD LAIT DE VANILLE,6.0,1,4.995,6.494,5.944,7.73,19.0,10.0,0.0,35.664,5.694,0.0,0.0,
4125,33,2023-11-24,709,3574661254470,LPM GD CROQUEZ LA FRAISE,6.0,1,4.995,6.494,5.944,7.73,19.0,10.0,0.0,35.664,5.694,0.0,0.0,
4126,33,2023-11-24,710,3574661601618,LPM GD BIO ORANGE PAMPLEMOUSE,6.0,1,5.487,7.133,6.53,8.49,19.0,7.0,0.0,39.177,6.255,0.0,0.0,
4127,33,2023-11-24,711,3574661568867,LPM GD BIO ROSE SAUVAGE,6.0,1,5.487,7.133,6.53,8.49,19.0,7.0,0.0,39.177,6.255,0.0,0.0,
4128,33,2023-11-24,712,3574661574509,LPM SHP BLONDE ENSOLEILLE 250 ML,6.0,1,6.508,8.46,7.744,10.07,19.0,5.0,0.0,46.467,7.419,0.0,0.0,
4129,33,2023-11-24,713,3574661537436,LPM SHP  NUTRITION INTENSE,6.0,1,6.508,8.46,7.744,10.07,19.0,5.0,0.0,46.467,7.419,0.0,0.0,
4130,33,2023-11-24,714,3574661537443,LPM SHP  BRIALLNCE LUMIERE 250 ML,6.0,1,6.508,8.46,7.744,10.07,19.0,5.0,0.0,46.467,7.419,0.0,0.0,
4131,33,2023-11-24,715,3574661537450,LPM SHP COULEUR SUBLIME,6.0,1,6.508,8.46,7.744,10.07,19.0,5.0,0.0,46.467,7.419,0.0,0.0,
4132,33,2023-11-24,716,3574661537467,LPM SHP DETOX FRAICHEUR 250 ML,6.0,1,6.508,8.46,7.744,10.07,19.0,5.0,0.0,46.467,7.419,0.0,0.0,
4133,33,2023-11-24,717,3574661598949,LPM SHP REPARATION ANTI-CASSE,6.0,1,6.508,8.46,7.744,10.07,19.0,5.0,0.0,46.467,7.419,0.0,0.0,
4134,33,2023-11-24,718,3574661537429,LPM SHP HYDRATATION légéreté,6.0,1,6.508,8.46,7.744,10.07,19.0,5.0,0.0,46.467,7.419,0.0,0.0,
4135,33,2023-11-24,719,3574661574752,LPM A/SHP INFUSION HYDRATATION 200 ML,6.0,1,9.384,12.199,11.167,14.52,19.0,8.0,0.0,67.002,10.698,0.0,0.0,
4136,33,2023-11-24,720,7702018581979,Gel series skin smoothing 200 ml,6.0,1,14.863,19.322,17.687,22.99,19.0,11.0,0.0,106.122,16.944,0.0,0.0,
4137,33,2023-11-24,721,7702018582037,Gel series Confortable Glide 200 ml,6.0,1,14.863,19.322,17.687,22.99,19.0,11.0,0.0,106.122,16.944,0.0,0.0,
4138,33,2023-11-24,722,7702018877478,Gillette lames fusion IIIII*2,3.0,1,23.408,30.43,27.856,36.21,19.0,12.0,0.0,83.567,13.343,0.0,0.0,
4139,33,2023-11-24,723,7702018874460,Gillette Lames fusion IIIII*4,3.0,1,39.355,51.162,46.832,60.88,19.0,15.0,0.0,140.497,22.432,0.0,0.0,
4140,33,2023-11-24,724,7702018516032,Gillette Lames Mach III Turbo *2,3.0,1,25.5,33.15,30.345,39.45,19.0,0.0,0.0,91.035,14.535,0.0,0.0,
4141,33,2023-11-24,725,7702018516063,Gillette Lames Mach III Turbo *4,3.0,1,47.7,62.01,56.763,73.79,19.0,0.0,0.0,170.289,27.189,0.0,0.0,
4142,33,2023-11-24,726,7702018606528,Gillette Lames Mach 3+,3.0,1,29.1,37.83,34.629,45.02,19.0,0.0,0.0,103.887,16.587,0.0,0.0,
4143,33,2023-11-24,727,7702018866946,Gillette Rasoir Mach Fusion IIIII+2 Lames,3.0,1,40.5,52.65,48.195,62.65,19.0,0.0,0.0,144.585,23.085,0.0,0.0,
4144,33,2023-11-24,728,7702018514311,Gillette Rasoir Mach Turbo III 3D +2 Lames,3.0,1,27.7,36.01,32.963,42.85,19.0,0.0,0.0,98.889,15.789,0.0,0.0,
4145,33,2023-11-24,729,3014260228750,Mouse Gillette Lemon 200 ml,6.0,1,11.625,15.113,13.834,17.98,19.0,7.0,0.0,83.002,13.252,0.0,0.0,
4146,33,2023-11-24,730,3014260228767,Mouse Gillette Menthol 200 ml,6.0,1,11.625,15.113,13.834,17.98,19.0,7.0,0.0,83.002,13.252,0.0,0.0,
4147,33,2023-11-24,731,3014260228743,Mouse Gillette Regulaire 200 ml,6.0,1,11.625,15.113,13.834,17.98,19.0,7.0,0.0,83.002,13.252,0.0,0.0,
4148,33,2023-11-24,732,3760082620042,Coton Plus Carrées 40 pcs,12.0,1,3.75,4.875,4.463,5.8,19.0,0.0,0.0,53.55,8.55,0.0,0.0,
4149,33,2023-11-24,733,3574661578361,LPM GD Péche Blanche 250 ml,6.0,1,4.995,6.494,5.944,7.73,19.0,10.0,0.0,35.664,5.694,0.0,0.0,
4150,33,2023-11-24,734,3014260275921,Brosse a dent Oral-B Classic,36.0,1,1.913,2.487,2.276,2.96,19.0,10.0,0.0,81.953,13.085,0.0,0.0,
4151,33,2023-11-24,736,8888826016588,Brosse a dent Oral-B 3-effect,36.0,1,2.88,3.744,3.427,4.46,19.0,10.0,0.0,123.379,19.699,0.0,0.0,
4152,33,2023-11-24,735,3014260807214,Brosse a dent Oral-B 1.2.3 inner,36.0,1,1.85,2.405,2.202,2.86,19.0,0.0,0.0,79.254,12.654,0.0,0.0,
4153,33,2023-11-24,737,3610340079023,U.D OIL REP AMANDE 300 ML,12.0,1,13.013,16.917,15.485,20.13,19.0,9.0,0.0,185.826,29.67,0.0,0.0,
4154,33,2023-11-24,0,3610340079023,TIMBRE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
4165,18,2023-11-07,235,3600542326452,GARNIER MICELLAIRE EAU DE ROSE  - 400ML,7.0,1,15.81,20.553,18.814,24.46,19.0,7.0,0.0,131.697,21.027,0.0,0.0,
4166,18,2023-11-07,288,8411104004573,BYLY CRÈME DEO BRISE MARINE,48.0,1,2.805,3.647,3.338,4.34,19.0,15.0,0.0,160.222,25.582,0.0,0.0,
4167,18,2023-11-07,289,8411104004610,BYLY CRÈME DEO FRESH NATURE,48.0,1,2.805,3.647,3.338,4.34,19.0,15.0,0.0,160.222,25.582,0.0,0.0,
4168,18,2023-11-07,188,3610340649776,ELSÉVE A/SHP ARGININE RESIST 200ML,12.0,1,10.17,13.221,12.102,15.73,19.0,10.0,0.0,145.228,23.188,0.0,0.0,
4169,18,2023-11-07,198,3610340022708,ELSÉVE OIL REP H.EXTRA 125ML,12.0,1,9.81,12.753,11.674,15.18,19.0,10.0,0.0,140.087,22.367,0.0,0.0,
4170,18,2023-11-07,199,3610340017476,ELSÉVE OIL REP H.EXTRA 300ML,12.0,1,16.2,21.06,19.278,25.06,19.0,10.0,0.0,231.336,36.936,0.0,0.0,
4171,18,2023-11-07,200,3610340028557,ELSÉVE OIL REP TOTAL REPAIR 5 300ML,12.0,1,16.2,21.06,19.278,25.06,19.0,10.0,0.0,231.336,36.936,0.0,0.0,
4172,18,2023-11-07,464,4015600810849,GILLETTE STICK POWER RUSH,6.0,1,10.044,13.057,11.952,15.54,19.0,7.0,0.0,71.714,11.45,0.0,0.0,
4173,18,2023-11-07,463,7702018978106,GILLETTE STICK ARCTIC ICE,6.0,1,10.044,13.057,11.952,15.54,19.0,7.0,0.0,71.714,11.45,0.0,0.0,
4174,18,2023-11-07,465,7702018271788,GILLETTE STICK SPORT,6.0,1,10.044,13.057,11.952,15.54,19.0,7.0,0.0,71.714,11.45,0.0,0.0,
4175,18,2023-11-07,468,3014260265885,GILETTE BLEU II,96.0,1,0.781,1.015,0.929,1.21,19.0,25.0,0.0,89.221,14.245,0.0,0.0,
4176,18,2023-11-07,462,3600542556699,U.D OIL REP AVOCAT 200ML,6.0,1,9.0,11.7,10.71,13.92,19.0,10.0,0.0,64.26,10.26,0.0,0.0,
4177,18,2023-11-07,459,3600542416092,U.D SHP HAIRFOOD BANANE,6.0,1,11.79,15.327,14.03,18.24,19.0,10.0,0.0,84.181,13.441,0.0,0.0,
4178,18,2023-11-07,457,3600542416139,U.D A/SHP HAIRFOOD PAPAYA,6.0,1,11.79,15.327,14.03,18.24,19.0,10.0,0.0,84.181,13.441,0.0,0.0,
4179,18,2023-11-07,458,3600542416153,U.D A/SHP HAIRFOOD ALEOVERA,6.0,1,11.79,15.327,14.03,18.24,19.0,10.0,0.0,84.181,13.441,0.0,0.0,
4180,18,2023-11-07,33,3600542370158,U.D MASQUE HAIRFOOD BANANE 390ML,6.0,1,15.795,20.534,18.796,24.44,19.0,10.0,0.0,112.776,18.006,0.0,0.0,
4181,18,2023-11-07,469,010BAVETTE,BAVETTE BOZINO,2500.0,1,0.162,0.211,0.193,0.25,19.0,40.0,0.0,481.95,76.95,0.0,0.0,
4182,18,2023-11-07,461,3600542418799,U.D SHP ENFANT ABRICOT & COTON 400ML,12.0,1,10.755,13.982,12.798,16.64,19.0,10.0,0.0,153.581,24.521,0.0,0.0,
4183,18,2023-11-07,460,3610340584398,U.D A/SHP AVOCAT 200ML,12.0,1,7.92,10.296,9.425,12.25,19.0,10.0,0.0,113.098,18.058,0.0,0.0,
4184,18,2023-11-07,7,3610340634284,U.D SHP LAIT D'AMANDE NOURRICIE 200ML,12.0,1,6.863,8.922,8.166,10.62,19.0,10.0,0.0,98.004,15.648,0.0,0.0,
4185,18,2023-11-07,409,887930952810,KODAK  AAA B4 ALKALINE,8.0,1,5.292,6.88,6.297,8.19,19.0,10.0,0.0,50.38,8.044,0.0,0.0,
4186,18,2023-11-07,470,010CLASS DESINFECTON,CLASS DESINFECTANT 1 L,5.0,1,8.5,11.05,9.095,11.82,7.0,15.0,0.0,45.475,2.975,0.0,0.0,
4187,18,2023-11-07,466,6192448800497,CLASS DESINFECTANT  500 ML 75%,6.0,1,4.37,5.681,5.2,6.76,19.0,20.0,0.0,31.202,4.982,0.0,0.0,
4188,18,2023-11-07,467,7702018494149,GILLETTE BLEU III,120.0,1,1.725,2.243,2.053,2.67,19.0,25.0,0.0,246.33,39.33,0.0,0.0,
4189,18,2023-11-07,5,3610340232381,U.D SHP CAMOMILLE / MIEL DE FLEUR 200ML,11.0,1,6.939,9.021,8.257,10.74,19.0,9.0,0.0,90.832,14.503,0.0,0.0,
4190,18,2023-11-07,1,3610340232435,U.D SHP AVOCAT -KARITÉ 200ML,12.0,1,6.939,9.021,8.257,10.74,19.0,9.0,0.0,99.089,15.821,0.0,0.0,
4338,11,2023-09-27,186,3610340653667,ELSÉVE SHP STRAIGHT 72H 400ML,12.0,1,15.66,20.358,18.635,24.23,19.0,10.0,0.0,223.625,35.705,0.0,0.0,
4339,11,2023-09-27,189,3610340636790,ELSÉVE A/SHP DREAM LONG 200ML,12.0,1,9.72,12.636,11.567,15.04,19.0,10.0,0.0,138.802,22.162,0.0,0.0,
4340,11,2023-09-27,187,3610340653681,ELSÉVE A/SHP STRAIGHT 72H 200ML,12.0,1,9.72,12.636,11.567,15.04,19.0,10.0,0.0,138.802,22.162,0.0,0.0,
4341,11,2023-09-27,190,3610340020346,ELSÉVE A/SHP H.EXT CHEVEUX NORMAUX 200ML,12.0,1,9.72,12.636,11.567,15.04,19.0,10.0,0.0,138.802,22.162,0.0,0.0,
4342,11,2023-09-27,191,3610340655180,ELSÉVE A/SHP HYALURON 200ML,12.0,1,10.17,13.221,12.102,15.73,19.0,10.0,0.0,145.228,23.188,0.0,0.0,
4343,11,2023-09-27,193,3610340006746,ELSÉVE A/SHP TOTAL REPAIR 5 - 200ML,12.0,1,9.72,12.636,11.567,15.04,19.0,10.0,0.0,138.802,22.162,0.0,0.0,
4344,11,2023-09-27,194,3600523328802,ELSÉVE LOW SHP COLOR VIVE 400ML,54.0,1,17.1,22.23,20.349,26.45,19.0,10.0,0.0,1098.846,175.446,0.0,0.0,
4345,11,2023-09-27,195,3600523328819,ELSÉVE LOW SHP HUIL EXTRA 400ML,21.0,1,17.1,22.23,20.349,26.45,19.0,10.0,0.0,427.329,68.229,0.0,0.0,
4346,11,2023-09-27,196,3610340653872,ELSÉVE OIL REP D.L STRAIGHT 300ML,5.0,1,16.965,22.055,20.188,26.24,19.0,10.0,0.0,100.942,16.117,0.0,0.0,
4347,11,2023-09-27,197,3610340650697,ELSÉVE OIL REP FULL RESIST 300ML,12.0,1,16.965,22.055,20.188,26.24,19.0,10.0,0.0,242.26,38.68,0.0,0.0,
4348,11,2023-09-27,192,3610340006500,ELSÉVE A/SHP NUTRI FILTRE 200ML,12.0,1,9.72,12.636,11.567,15.04,19.0,10.0,0.0,138.802,22.162,0.0,0.0,
4854,36,2023-12-01,819,6192488201926,R.B Tienture 6.1,12.0,1,4.423,5.75,5.263,6.84,19.0,10.0,0.0,63.16,10.084,0.0,0.0,
4855,36,2023-12-01,827,6192488201841,R.B Tienture 9.0,12.0,1,4.423,5.75,5.263,6.84,19.0,10.0,0.0,63.16,10.084,0.0,0.0,
4856,36,2023-12-01,820,6192488201803,R.B Tienture 5.0,12.0,1,4.423,5.75,5.263,6.84,19.0,10.0,0.0,63.16,10.084,0.0,0.0,
4857,36,2023-12-01,823,6192488201933,R.B Tienture 7.1,12.0,1,4.423,5.75,5.263,6.84,19.0,10.0,0.0,63.16,10.084,0.0,0.0,
4858,36,2023-12-01,818,6192488201827,R.B Tienture 7.0,12.0,1,4.423,5.75,5.263,6.84,19.0,10.0,0.0,63.16,10.084,0.0,0.0,
4859,36,2023-12-01,824,6192488201810,R.B Tienture 6.0,12.0,1,4.423,5.75,5.263,6.84,19.0,10.0,0.0,63.16,10.084,0.0,0.0,
4860,36,2023-12-01,821,6192488202794,R.B Tienture 6.84,12.0,1,4.423,5.75,5.263,6.84,19.0,10.0,0.0,63.16,10.084,0.0,0.0,
4861,36,2023-12-01,831,6192488202787,R.B Tienture 5.84,12.0,1,4.423,5.75,5.263,6.84,19.0,10.0,0.0,63.16,10.084,0.0,0.0,
4862,36,2023-12-01,826,6192488201797,R.B Tienture 4.0,12.0,1,4.423,5.75,5.263,6.84,19.0,10.0,0.0,63.16,10.084,0.0,0.0,
4863,36,2023-12-01,822,6192488201834,R.B Tienture 8.0,12.0,1,4.423,5.75,5.263,6.84,19.0,10.0,0.0,63.16,10.084,0.0,0.0,
4864,36,2023-12-01,829,6192488201940,R.B Tienture 8.1,12.0,1,4.423,5.75,5.263,6.84,19.0,10.0,0.0,63.16,10.084,0.0,0.0,
4865,36,2023-12-01,828,6192488201773,R.B Tienture 1.0,12.0,1,4.423,5.75,5.263,6.84,19.0,10.0,0.0,63.16,10.084,0.0,0.0,
4866,36,2023-12-01,830,6192488202923,R.B Tienture 9.1,12.0,1,4.423,5.75,5.263,6.84,19.0,10.0,0.0,63.16,10.084,0.0,0.0,
4867,36,2023-12-01,825,6192488201957,R.B Tienture 7.31,12.0,1,4.423,5.75,5.263,6.84,19.0,10.0,0.0,63.16,10.084,0.0,0.0,
4868,36,2023-12-01,817,6192488208574,R.B Gel Douche Sweet 470 ml,6.0,1,3.512,4.566,4.179,5.43,19.0,10.0,0.0,25.076,4.004,0.0,0.0,
4869,36,2023-12-01,815,6192488208581,R.B Gel Douche Délicious 470 ml,6.0,1,3.512,4.566,4.179,5.43,19.0,10.0,0.0,25.076,4.004,0.0,0.0,
4870,36,2023-12-01,814,6192488205870,R.B Gel Douche Tropical 470 ml,6.0,1,3.512,4.566,4.179,5.43,19.0,10.0,0.0,25.076,4.004,0.0,0.0,
4871,36,2023-12-01,813,6192488205986,R.B Gel Douche Relaxing 470 ml,6.0,1,3.512,4.566,4.179,5.43,19.0,10.0,0.0,25.076,4.004,0.0,0.0,
4872,36,2023-12-01,812,6192488205856,R.B Gel Douche Sensuel 470 ml,6.0,1,3.512,4.566,4.179,5.43,19.0,10.0,0.0,25.076,4.004,0.0,0.0,
4873,36,2023-12-01,816,6192488206464,R.B Gel Douche Exotic 470 ml,6.0,1,3.512,4.566,4.179,5.43,19.0,10.0,0.0,25.076,4.004,0.0,0.0,
4874,36,2023-12-01,811,6192488208673,R.B Gel Douche Soft,6.0,1,3.512,4.566,4.179,5.43,19.0,10.0,0.0,25.076,4.004,0.0,0.0,
4875,36,2023-12-01,810,6192488208598,R.B Gel Douche Creamy 470 ml,6.0,1,3.512,4.566,4.179,5.43,19.0,10.0,0.0,25.076,4.004,0.0,0.0,
4876,36,2023-12-01,774,6192488205801,R.B shampoo Purifiant 250 ml,6.0,1,5.743,7.466,6.834,8.88,19.0,10.0,0.0,41.005,6.547,0.0,0.0,
4877,36,2023-12-01,766,6192488205788,R.B Shampoo Fortifiant,6.0,1,5.743,7.466,6.834,8.88,19.0,10.0,0.0,41.005,6.547,0.0,0.0,
4878,36,2023-12-01,772,6192488205795,R.B Shampoo Protector 250 ml,6.0,1,5.743,7.466,6.834,8.88,19.0,10.0,0.0,41.005,6.547,0.0,0.0,
4879,36,2023-12-01,771,6192488205771,R.B Shampoo Nutritif 250 ml,6.0,1,5.743,7.466,6.834,8.88,19.0,10.0,0.0,41.005,6.547,0.0,0.0,
4880,36,2023-12-01,761,6192488205818,R.B A/SHP Nutritif,6.0,1,5.927,7.705,7.054,9.17,19.0,10.0,0.0,42.319,6.757,0.0,0.0,
4881,36,2023-12-01,759,6192488205825,R.B A/SHP FORFITIANT 250 ML,6.0,1,5.927,7.705,7.054,9.17,19.0,10.0,0.0,42.319,6.757,0.0,0.0,
4882,36,2023-12-01,764,6192488205979,R.B A/SHP Purifiant,6.0,1,5.927,7.705,7.054,9.17,19.0,10.0,0.0,42.319,6.757,0.0,0.0,
4883,36,2023-12-01,763,6192488205832,R.B A/SHP Protecteur 250 ml,6.0,1,5.927,7.705,7.054,9.17,19.0,10.0,0.0,42.319,6.757,0.0,0.0,
4884,36,2023-12-01,789,6192488204750,R.B Masque Anti-chute 500 ml,4.0,1,7.956,10.343,9.468,12.31,19.0,10.0,0.0,37.871,6.047,0.0,0.0,
4885,36,2023-12-01,791,6192488204712,R.B Masque Protector 500 ml,4.0,1,7.956,10.343,9.468,12.31,19.0,10.0,0.0,37.871,6.047,0.0,0.0,
4886,36,2023-12-01,795,6192488204736,R.B Masque Nutritif 500 ml,4.0,1,7.956,10.343,9.468,12.31,19.0,10.0,0.0,37.871,6.047,0.0,0.0,
4887,36,2023-12-01,793,6192488204699,R.B Masque Silver 500 ml,4.0,1,8.597,11.176,10.23,13.3,19.0,10.0,0.0,40.922,6.534,0.0,0.0,
4888,36,2023-12-01,776,6192488204903,R.B Shampoo Silver 500 ml,6.0,1,8.424,10.951,10.025,13.03,19.0,10.0,0.0,60.147,9.603,0.0,0.0,
4889,36,2023-12-01,781,6192488204927,R.B Shampoo Protector 500 ml,6.0,1,7.925,10.303,9.431,12.26,19.0,10.0,0.0,56.584,9.035,0.0,0.0,
4890,36,2023-12-01,779,6192488204941,R.B Shampoo Nutritif 500 ml,6.0,1,7.925,10.303,9.431,12.26,19.0,10.0,0.0,56.584,9.035,0.0,0.0,
4891,36,2023-12-01,777,6192488204880,R.B Shampoo Purifiant 500 ml,6.0,1,7.925,10.303,9.431,12.26,19.0,10.0,0.0,56.584,9.035,0.0,0.0,
4892,36,2023-12-01,799,6192488205917,R.B OIL REP Huile d'argan 250 ml,6.0,1,9.35,12.155,11.127,14.46,19.0,10.0,0.0,66.759,10.659,0.0,0.0,
4893,36,2023-12-01,800,8006569000842,R.B Poudre de coloroation Rapide,60.0,1,2.344,3.047,2.789,3.63,19.0,10.0,0.0,167.362,26.722,0.0,0.0,
4894,36,2023-12-01,796,6192488202824,R.B Oxydant 20 V 120 ML,36.0,1,1.264,1.643,1.504,1.96,19.0,10.0,0.0,54.15,8.646,0.0,0.0,
4895,36,2023-12-01,798,6192488202848,R.B Oxydant 40V 120 ml,36.0,1,1.264,1.643,1.504,1.96,19.0,10.0,0.0,54.15,8.646,0.0,0.0,
4896,36,2023-12-01,805,6192488208482,R.B Sirum Oil Cristal 125ml,15.0,1,17.119,22.255,20.372,26.48,19.0,10.0,0.0,305.574,48.789,0.0,0.0,
4897,36,2023-12-01,803,6192488208512,R.B sirum Oil argan 125ml,15.0,1,17.594,22.872,20.937,27.22,19.0,10.0,0.0,314.053,50.143,0.0,0.0,
4898,36,2023-12-01,832,6192488204965,R.B Shampoo Anti-chute,6.0,1,7.925,10.303,9.431,12.26,19.0,10.0,0.0,56.584,9.035,0.0,0.0,
4899,36,2023-12-01,797,6192488202831,R.B Oxydant 30V 120 ml,36.0,1,1.264,1.643,1.504,1.96,19.0,10.0,0.0,54.15,8.646,0.0,0.0,
4900,36,2023-12-01,0,6192488202831,Timbre,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
4933,38,2023-12-02,864,6192488206013,Renee Blanche Kit Coloration 10.0,12.0,1,5.017,6.522,5.97,7.76,19.0,10.0,0.0,71.643,11.439,0.0,0.0,
4934,38,2023-12-02,862,6192488206167,Renee Blanche Kit Coloration 8.1,12.0,1,5.017,6.522,5.97,7.76,19.0,10.0,0.0,71.643,11.439,0.0,0.0,
4935,38,2023-12-02,861,6192488206174,Renee Blanche Kit Coloration 9.0,12.0,1,5.017,6.522,5.97,7.76,19.0,10.0,0.0,71.643,11.439,0.0,0.0,
4936,38,2023-12-02,863,6192488206105,Renee Blanche Kit Coloration 7.0,12.0,1,5.017,6.522,5.97,7.76,19.0,10.0,0.0,71.643,11.439,0.0,0.0,
4937,38,2023-12-02,860,6192488206129,Renee Blanche Kit Coloration 7.1,12.0,1,5.017,6.522,5.97,7.76,19.0,10.0,0.0,71.643,11.439,0.0,0.0,
4938,38,2023-12-02,858,6192488206075,Renee Blanche Kit Coloration 6.1,12.0,1,5.017,6.522,5.97,7.76,19.0,10.0,0.0,71.643,11.439,0.0,0.0,
4939,38,2023-12-02,857,6192488206068,Renee Blanche Kit Coloration 6.0,12.0,1,5.017,6.522,5.97,7.76,19.0,10.0,0.0,71.643,11.439,0.0,0.0,
4940,38,2023-12-02,856,6192488206150,Renee Blanche Kit Coloration 8.0,12.0,1,5.017,6.522,5.97,7.76,19.0,10.0,0.0,71.643,11.439,0.0,0.0,
4941,38,2023-12-02,854,6192488206181,Renee Blanche Kit Coloration 9.1,12.0,1,5.017,6.522,5.97,7.76,19.0,10.0,0.0,71.643,11.439,0.0,0.0,
4942,38,2023-12-02,851,6192488206051,Renee Blanche Kit Coloration 5.0,12.0,1,5.017,6.522,5.97,7.76,19.0,10.0,0.0,71.643,11.439,0.0,0.0,
4943,38,2023-12-02,852,6192488206044,Renee Blanche Kit Coloration 4.0,12.0,1,5.017,6.522,5.97,7.76,19.0,10.0,0.0,71.643,11.439,0.0,0.0,
4944,38,2023-12-02,850,6192488205993,Renee Blanche Kit Coloration 1.0,12.0,1,5.017,6.522,5.97,7.76,19.0,10.0,0.0,71.643,11.439,0.0,0.0,
4945,38,2023-12-02,0,,Timbre Fiscal,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
5027,32,2023-11-24,698,887930419986,RASOIR KODAK LADY 6 LAMES,1.0,1,5.47,7.111,6.51,8.46,19.0,7.0,0.0,6.509,1.039,0.0,0.0,
5028,32,2023-11-24,695,887930420371,RASOIR MAX 2 LAMES,24.0,1,0.716,0.931,0.852,1.11,19.0,7.0,0.0,20.449,3.265,0.0,0.0,
5029,32,2023-11-24,697,887930422030,RASOIR KODAK MAX 5 LAMES,1.0,1,15.591,20.268,18.553,24.12,19.0,7.0,0.0,18.553,2.962,0.0,0.0,
5030,32,2023-11-24,696,887930422306,RASOIR KODAK ULTRA 3 21 CART,1.0,1,13.786,17.922,16.406,21.33,19.0,7.0,0.0,16.405,2.619,0.0,0.0,
5031,32,2023-11-24,699,887930419979,RASOIR KODAK MAX 3 PACK DE 5,1.0,1,4.377,5.69,5.208,6.77,19.0,7.0,0.0,5.209,0.832,0.0,0.0,
5032,32,2023-11-24,694,887930421972,RASOIR KODAK ULTRA 5 LAMES,1.0,1,24.212,31.476,28.812,37.46,19.0,7.0,0.0,28.812,4.6,0.0,0.0,
5033,32,2023-11-24,693,887930419993,RASOIR KODAK ULTRA 3 CART,1.0,1,4.517,5.872,5.375,6.99,19.0,7.0,0.0,5.375,0.858,0.0,0.0,
5034,32,2023-11-24,692,887930421989,RASOIR KODAK KIT 4 CART 5 LAMES,1.0,1,11.082,14.407,13.187,17.14,19.0,7.0,0.0,13.188,2.106,0.0,0.0,
5035,32,2023-11-24,691,887930419955,RASOIR KODAK MAX 2 BLEU,1.0,1,4.533,5.893,5.394,7.01,19.0,7.0,0.0,5.394,0.861,0.0,0.0,
5036,32,2023-11-24,690,887930419962,RASOIR KODAK MAX 2 ROSE,1.0,1,4.533,5.893,5.394,7.01,19.0,7.0,0.0,5.394,0.861,0.0,0.0,
5037,32,2023-11-24,0,,Timbre,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
5085,16,2023-10-25,82,4005900699084,NIVEA G.D LOVE ADVENTURE 250ML,6.0,1,5.823,7.57,6.929,9.01,19.0,15.0,0.0,41.576,6.638,0.0,0.0,
5086,16,2023-10-25,83,4005900793355,NIVEA G.D WATERLILY 250 ML,6.0,1,5.823,7.57,6.929,9.01,19.0,15.0,0.0,41.576,6.638,0.0,0.0,
5087,16,2023-10-25,84,4005808780914,NIVEA G.D POWER FRESH 250 ML,6.0,1,5.823,7.57,6.929,9.01,19.0,15.0,0.0,41.576,6.638,0.0,0.0,
5088,16,2023-10-25,85,4005900368560,NIVEA G.D PROTECT&CARE 250ML,6.0,1,5.823,7.57,6.987,9.08,20.0,15.0,0.0,41.926,6.988,0.0,0.0,
5089,16,2023-10-25,86,4005900699046,NIVEA G.D SENSITIVE 250 ML,6.0,1,5.823,7.57,6.929,9.01,19.0,15.0,0.0,41.576,6.638,0.0,0.0,
5090,16,2023-10-25,87,4005900699367,NIVEA G.D CRÈME ALOÉ 250 ML,6.0,1,5.823,7.57,6.929,9.01,19.0,15.0,0.0,41.576,6.638,0.0,0.0,
5091,16,2023-10-25,89,4005900730916,NIVEA G.D APRICOT 250 ML,6.0,1,5.823,7.57,6.929,9.01,19.0,15.0,0.0,41.576,6.638,0.0,0.0,
5092,16,2023-10-25,90,4005900831675,NIVEA G.D BOOST 250 ML,6.0,1,5.823,7.57,6.929,9.01,19.0,15.0,0.0,41.576,6.638,0.0,0.0,
5093,16,2023-10-25,91,4005900833006,NIVEA G.D VITALITY 250 ML,6.0,1,5.823,7.57,6.929,9.01,19.0,15.0,0.0,41.576,6.638,0.0,0.0,
5094,16,2023-10-25,92,9005800286754,NIVEA LAIT DE CORPS ALOE&HYDRATION 250 ML,3.0,1,14.45,18.785,17.196,22.35,19.0,15.0,0.0,51.587,8.236,0.0,0.0,
5095,16,2023-10-25,93,4005900418197,NIVEA LAIT DE CORPS DOUCEUR 250 ML,3.0,1,14.45,18.785,17.196,22.35,19.0,15.0,0.0,51.587,8.236,0.0,0.0,
5096,16,2023-10-25,94,4005900418135,NIVEA LAIT DE CORPS EXPRESS 250 ML,9.0,1,14.45,18.785,17.196,22.35,19.0,15.0,0.0,154.76,24.709,0.0,0.0,
5097,16,2023-10-25,95,4005900417930,NIVEA LAIT DE CORPS NOURRISSANT 250 ML,7.0,1,14.45,18.785,17.196,22.35,19.0,15.0,0.0,120.368,19.218,0.0,0.0,
